timestamp_cet,air_temperature,barometric_pressure_qfe,dew_point,global_radiation,humidity,precipitation,water_temperature,wind_direction,wind_force_avg_10min,wind_gust_max_10min,wind_speed_avg_10min,windchill
2020-01-05 15:20:00+00:00,6.0,985.4,0.8,17.0,69.0,0.0,6.7,49.0,3.0,6.4,3.9,1.2
2020-01-05 15:30:00+00:00,6.0,985.3,0.7,12.0,69.0,0.0,6.7,55.0,2.0,5.7,3.3,2.1
2020-01-05 15:40:00+00:00,5.9,985.2,0.9,7.0,70.0,0.0,6.7,46.0,2.0,3.9,1.9,4.7
2020-01-05 15:50:00+00:00,5.8,985.3,0.8,3.0,70.0,0.0,6.7,32.0,2.0,3.6,2.5,3.4
2020-01-05 16:00:00+00:00,5.7,985.2,0.9,1.0,71.0,0.0,6.7,24.0,2.0,4.5,2.9,2.2
2020-01-05 16:10:00+00:00,5.6,985.1,1.0,0.0,72.0,0.0,6.7,43.0,2.0,4.3,2.8,2.2
2020-01-05 16:20:00+00:00,5.5,985.2,0.9,0.0,72.0,0.0,6.7,34.0,2.0,4.4,3.1,1.5
2020-01-05 16:30:00+00:00,5.4,985.2,0.9,0.0,73.0,0.0,6.7,30.0,2.0,4.1,3.2,1.3
2020-01-05 16:40:00+00:00,5.3,985.1,1.0,0.0,74.0,0.0,6.7,37.0,2.0,4.5,3.3,1.1
2020-01-05 16:50:00+00:00,5.2,985.1,1.0,0.0,74.0,0.0,6.7,37.0,2.0,4.1,2.9,1.3
2020-01-05 17:00:00+00:00,5.2,985.1,1.1,0.0,75.0,0.0,6.7,33.0,2.0,3.9,2.8,1.5
2020-01-05 17:10:00+00:00,5.1,985.1,1.1,0.0,75.0,0.0,6.7,33.0,2.0,4.1,2.9,1.3
2020-01-05 17:20:00+00:00,5.1,985.0,1.0,0.0,75.0,0.0,6.7,30.0,2.0,4.4,2.9,1.2
2020-01-05 17:30:00+00:00,5.0,985.0,1.1,0.0,76.0,0.0,6.7,27.0,2.0,4.5,3.1,1.1
2020-01-05 17:40:00+00:00,4.9,985.0,1.0,0.0,76.0,0.0,6.7,26.0,2.0,4.2,3.2,0.7
2020-01-05 17:50:00+00:00,4.7,984.9,1.1,0.0,77.0,0.0,6.7,31.0,2.0,3.8,2.7,1.4
2020-01-05 18:00:00+00:00,4.3,984.9,0.6,0.0,77.0,0.0,6.7,26.0,2.0,2.8,2.1,2.9
2020-01-05 18:10:00+00:00,3.6,984.8,0.3,0.0,79.0,0.0,6.7,31.0,1.0,2.1,0.9,3.6
2020-01-05 18:20:00+00:00,3.1,984.8,0.1,0.0,80.0,0.0,6.7,256.0,1.0,1.4,0.7,3.1
2020-01-05 18:30:00+00:00,2.9,984.8,0.1,0.0,81.0,0.0,6.7,278.0,1.0,1.7,1.1,2.9
2020-01-05 18:40:00+00:00,3.0,984.8,0.3,0.0,82.0,0.0,6.7,322.0,1.0,1.7,1.1,3.0
2020-01-05 18:50:00+00:00,2.8,984.7,0.1,0.0,82.0,0.0,6.6,352.0,1.0,2.6,1.5,2.7
2020-01-05 19:00:00+00:00,2.6,984.6,0.2,0.0,84.0,0.0,6.6,360.0,1.0,2.8,0.9,2.5
2020-01-05 19:10:00+00:00,2.5,984.5,0.3,0.0,85.0,0.0,6.6,358.0,1.0,1.8,1.3,2.5
2020-01-05 19:20:00+00:00,2.4,984.5,0.3,0.0,86.0,0.0,6.6,351.0,1.0,1.9,1.3,2.4
2020-01-05 19:30:00+00:00,2.4,984.5,0.3,0.0,86.0,0.0,6.6,295.0,1.0,2.2,0.6,2.4
2020-01-05 19:40:00+00:00,2.2,984.4,0.2,0.0,86.0,0.0,6.6,167.0,1.0,2.4,1.3,2.2
2020-01-05 19:50:00+00:00,2.2,984.4,0.2,0.0,86.0,0.0,6.6,294.0,1.0,1.9,1.4,2.2
2020-01-05 20:00:00+00:00,2.0,984.4,0.1,0.0,87.0,0.0,6.6,289.0,1.0,1.9,1.5,2.0
2020-01-05 20:10:00+00:00,2.0,984.4,0.1,0.0,87.0,0.0,6.6,312.0,2.0,2.6,1.6,1.8
2020-01-05 20:20:00+00:00,1.7,984.4,-0.1,0.0,88.0,0.0,6.6,301.0,1.0,2.1,1.2,1.7
2020-01-05 20:30:00+00:00,1.5,984.3,-0.1,0.0,89.0,0.0,6.6,319.0,1.0,1.8,1.3,1.5
2020-01-05 20:40:00+00:00,1.4,984.1,-0.2,0.0,90.0,0.0,6.6,320.0,1.0,1.5,1.2,1.4
2020-01-05 20:50:00+00:00,1.3,984.1,-0.1,0.0,90.0,0.0,6.6,322.0,1.0,1.6,1.3,1.3
2020-01-05 21:00:00+00:00,1.4,984.0,0.1,0.0,91.0,0.0,6.6,330.0,1.0,2.2,1.5,1.4
2020-01-05 21:10:00+00:00,1.3,984.0,-0.1,0.0,90.0,0.0,6.6,314.0,2.0,2.4,1.6,1.3
2020-01-05 21:20:00+00:00,1.5,984.0,0.2,0.0,91.0,0.0,6.6,324.0,1.0,1.8,1.0,1.5
2020-01-05 21:30:00+00:00,1.7,983.9,0.3,0.0,91.0,0.0,6.6,297.0,2.0,2.7,1.8,0.7
2020-01-05 21:40:00+00:00,1.9,983.9,0.6,0.0,91.0,0.0,6.6,297.0,2.0,4.2,3.0,-1.9
2020-01-05 21:50:00+00:00,2.2,983.8,0.8,0.0,90.0,0.0,6.6,302.0,2.0,3.6,2.8,-1.5
2020-01-05 22:00:00+00:00,2.4,983.7,0.7,0.0,89.0,0.0,6.6,309.0,2.0,3.1,2.4,-0.2
2020-01-05 22:10:00+00:00,2.2,983.7,0.4,0.0,88.0,0.0,6.6,306.0,2.0,3.2,2.7,-1.5
2020-01-05 22:20:00+00:00,1.6,983.6,-0.3,0.0,88.0,0.0,6.6,316.0,2.0,3.2,2.3,-0.8
2020-01-05 22:30:00+00:00,1.1,983.5,-0.4,0.0,90.0,0.0,6.6,318.0,1.0,2.2,1.2,1.1
2020-01-05 22:40:00+00:00,1.2,983.4,-0.2,0.0,91.0,0.0,6.5,298.0,1.0,1.9,1.0,1.2
2020-01-05 22:50:00+00:00,0.8,983.2,-0.5,0.0,91.0,0.0,6.6,297.0,2.0,2.6,1.8,0.5
2020-01-05 23:00:00+00:00,1.0,983.2,-0.1,0.0,92.0,0.0,6.6,315.0,2.0,2.6,2.0,0.0
2020-01-05 23:10:00+00:00,0.9,983.2,-0.4,0.0,91.0,0.0,6.5,322.0,2.0,2.0,1.6,0.9
2020-01-05 23:20:00+00:00,0.5,983.1,-0.6,0.0,92.0,0.0,6.5,319.0,1.0,2.1,1.4,0.5
2020-01-05 23:30:00+00:00,0.5,983.0,-0.6,0.0,93.0,0.0,6.5,307.0,2.0,2.3,1.8,0.4
2020-01-05 23:40:00+00:00,0.5,982.9,-0.5,0.0,93.0,0.0,6.5,311.0,2.0,2.4,1.9,0.2
2020-01-05 23:50:00+00:00,0.3,982.9,-0.6,0.0,93.0,0.0,6.5,304.0,2.0,2.3,1.7,0.2
2020-01-06 00:00:00+00:00,0.2,982.8,-0.7,0.0,94.0,0.0,6.5,306.0,1.0,1.9,1.4,0.2
2020-01-06 00:10:00+00:00,0.1,982.8,-0.7,0.0,94.0,0.0,6.5,295.0,2.0,2.4,2.0,-0.8
2020-01-06 00:20:00+00:00,0.0,982.7,-0.8,0.0,94.0,0.0,6.5,302.0,2.0,2.1,1.6,0.0
2020-01-06 00:30:00+00:00,0.0,982.6,-0.8,0.0,95.0,0.0,6.5,321.0,1.0,1.7,1.3,0.0
2020-01-06 00:40:00+00:00,-0.2,982.5,-1.0,0.0,94.0,0.0,6.5,334.0,1.0,1.4,1.0,-0.2
2020-01-06 00:50:00+00:00,-0.3,982.4,-1.0,0.0,95.0,0.0,6.5,336.0,1.0,2.2,1.5,-0.3
2020-01-06 01:00:00+00:00,-0.3,982.4,-0.9,0.0,95.0,0.0,6.5,349.0,1.0,1.6,1.1,-0.3
2020-01-06 01:10:00+00:00,-0.4,982.4,-1.1,0.0,95.0,0.0,6.5,316.0,1.0,2.2,1.1,-0.4
2020-01-06 01:20:00+00:00,-0.4,982.3,-0.9,0.0,96.0,0.0,6.5,319.0,1.0,2.0,1.5,-0.4
2020-01-06 01:30:00+00:00,-0.3,982.3,-0.9,0.0,96.0,0.0,6.5,321.0,2.0,2.8,1.9,-0.8
2020-01-06 01:40:00+00:00,-0.4,982.3,-1.0,0.0,96.0,0.0,6.5,317.0,2.0,2.9,2.0,-1.7
2020-01-06 01:50:00+00:00,-0.5,982.2,-1.1,0.0,96.0,0.0,6.4,313.0,2.0,2.8,1.8,-1.0
2020-01-06 02:00:00+00:00,-0.5,982.1,-1.1,0.0,96.0,0.0,6.4,327.0,2.0,3.2,2.5,-3.7
2020-01-06 02:10:00+00:00,-0.2,982.1,-0.7,0.0,97.0,0.0,6.4,319.0,2.0,3.1,2.3,-2.9
2020-01-06 02:20:00+00:00,-0.4,982.0,-0.9,0.0,96.0,0.0,6.4,321.0,2.0,3.1,2.4,-3.0
2020-01-06 02:30:00+00:00,-0.2,982.0,-0.7,0.0,97.0,0.0,6.4,328.0,1.0,2.5,1.5,-0.4
2020-01-06 02:40:00+00:00,-0.2,982.0,-0.8,0.0,96.0,0.0,6.4,322.0,2.0,2.3,1.6,-0.3
2020-01-06 02:50:00+00:00,-0.2,982.0,-0.6,0.0,97.0,0.0,6.4,316.0,2.0,2.9,1.9,-1.2
2020-01-06 03:00:00+00:00,-0.1,982.0,-0.5,0.0,97.0,0.0,6.4,324.0,2.0,3.0,2.0,-1.6
2020-01-06 03:10:00+00:00,0.1,982.0,-0.3,0.0,97.0,0.0,6.4,337.0,2.0,2.9,1.7,-0.7
2020-01-06 03:20:00+00:00,0.3,981.9,-0.1,0.0,98.0,0.0,6.4,341.0,2.0,3.2,1.8,-0.2
2020-01-06 03:30:00+00:00,0.3,981.9,-0.1,0.0,97.0,0.0,6.4,354.0,2.0,3.0,1.8,-0.7
2020-01-06 03:40:00+00:00,0.3,981.8,0.0,0.0,98.0,0.0,6.4,2.0,1.0,2.3,1.5,0.2
2020-01-06 03:50:00+00:00,0.3,981.8,0.0,0.0,98.0,0.0,6.4,336.0,1.0,2.5,1.3,0.0
2020-01-06 04:00:00+00:00,0.1,981.8,-0.2,0.0,97.0,0.0,6.4,274.0,2.0,2.9,2.1,-1.4
2020-01-06 04:10:00+00:00,-0.1,981.9,-0.5,0.0,98.0,0.0,6.4,270.0,2.0,2.5,1.8,-0.4
2020-01-06 04:20:00+00:00,-0.2,981.9,-0.5,0.0,98.0,0.0,6.4,275.0,1.0,2.5,1.4,-0.4
2020-01-06 04:30:00+00:00,-0.2,981.9,-0.4,0.0,98.0,0.0,6.4,244.0,1.0,1.9,0.9,-0.2
2020-01-06 04:40:00+00:00,-0.1,981.9,-0.3,0.0,98.0,0.0,6.4,251.0,1.0,2.1,1.0,-0.1
2020-01-06 04:50:00+00:00,-0.1,982.0,-0.3,0.0,98.0,0.0,6.4,246.0,1.0,2.2,1.2,-0.1
2020-01-06 05:00:00+00:00,-0.1,982.0,-0.3,0.0,98.0,0.0,6.4,183.0,1.0,1.3,0.7,-0.1
2020-01-06 05:10:00+00:00,0.0,982.0,-0.3,0.0,98.0,0.0,6.4,97.0,1.0,1.3,0.3,0.0
2020-01-06 05:20:00+00:00,0.0,982.0,-0.3,0.0,98.0,0.0,6.4,247.0,1.0,1.4,0.8,0.0
2020-01-06 05:30:00+00:00,0.0,982.0,-0.3,0.0,98.0,0.0,6.4,65.0,1.0,1.4,0.8,0.0
2020-01-06 05:40:00+00:00,0.0,982.1,-0.2,0.0,98.0,0.0,6.4,106.0,1.0,1.3,0.8,0.0
2020-01-06 05:50:00+00:00,0.0,982.1,-0.2,0.0,98.0,0.0,6.4,197.0,1.0,1.3,0.7,0.0
2020-01-06 06:00:00+00:00,-0.3,982.1,-0.6,0.0,98.0,0.0,6.4,24.0,2.0,2.7,1.6,-1.0
2020-01-06 06:10:00+00:00,-0.3,982.1,-0.5,0.0,99.0,0.0,6.4,30.0,2.0,2.5,1.9,-0.9
2020-01-06 06:20:00+00:00,-0.3,982.1,-0.5,0.0,98.0,0.0,6.4,5.0,2.0,2.5,1.7,-0.4
2020-01-06 06:30:00+00:00,-0.3,982.1,-0.5,0.0,98.0,0.0,6.4,71.0,2.0,2.0,1.6,-0.3
2020-01-06 06:40:00+00:00,-0.3,982.1,-0.5,0.0,99.0,0.0,6.4,43.0,2.0,3.1,2.0,-1.1
2020-01-06 06:50:00+00:00,-0.3,982.1,-0.5,0.0,99.0,0.0,6.3,75.0,2.0,3.5,2.5,-3.3
2020-01-06 07:00:00+00:00,-0.2,982.1,-0.4,0.0,99.0,0.0,6.3,91.0,2.0,3.1,2.3,-2.7
2020-01-06 07:10:00+00:00,-0.1,982.2,-0.3,0.0,99.0,0.0,6.3,95.0,2.0,2.7,2.0,-1.1
2020-01-06 07:20:00+00:00,-0.1,982.2,-0.3,1.0,98.0,0.0,6.3,54.0,2.0,2.7,1.9,-1.0
2020-01-06 07:30:00+00:00,0.1,982.2,-0.1,2.0,98.0,0.0,6.3,107.0,1.0,2.0,1.2,0.1
2020-01-06 07:40:00+00:00,0.2,982.2,0.0,3.0,98.0,0.0,6.3,211.0,1.0,1.3,0.6,0.2
2020-01-06 07:50:00+00:00,0.2,982.1,-0.1,6.0,98.0,0.0,6.3,163.0,2.0,3.6,2.1,-1.9
2020-01-06 08:00:00+00:00,0.2,982.2,0.1,10.0,99.0,0.0,6.3,121.0,2.0,3.7,2.9,-3.9
2020-01-06 08:10:00+00:00,0.2,982.1,0.0,13.0,99.0,0.0,6.3,105.0,2.0,3.1,2.1,-1.2
2020-01-06 08:20:00+00:00,0.3,982.1,0.1,17.0,98.0,0.0,6.3,110.0,2.0,2.6,1.7,-0.3
2020-01-06 08:30:00+00:00,0.2,982.1,-0.1,23.0,98.0,0.0,6.3,35.0,2.0,2.6,1.7,-0.2
2020-01-06 08:40:00+00:00,0.1,982.1,-0.1,25.0,98.0,0.0,6.3,102.0,2.0,2.5,1.8,0.0
2020-01-06 08:50:00+00:00,0.1,982.0,-0.1,29.0,98.0,0.0,6.3,109.0,1.0,2.8,1.5,-0.1
2020-01-06 09:00:00+00:00,0.2,982.0,-0.1,34.0,98.0,0.0,6.3,52.0,1.0,2.1,1.5,0.2
2020-01-06 09:10:00+00:00,0.2,982.0,0.0,41.0,99.0,0.0,6.3,175.0,2.0,2.7,1.6,-0.3
2020-01-06 09:20:00+00:00,0.4,981.9,0.2,43.0,98.0,0.0,6.3,161.0,1.0,2.8,0.9,0.3
2020-01-06 09:30:00+00:00,0.6,981.9,0.3,55.0,98.0,0.0,6.3,86.0,1.0,1.9,1.2,0.6
2020-01-06 09:40:00+00:00,0.7,981.9,0.3,69.0,98.0,0.0,6.3,94.0,1.0,1.8,1.4,0.7
2020-01-06 09:50:00+00:00,0.7,981.9,0.4,72.0,98.0,0.0,6.3,64.0,1.0,1.8,1.1,0.7
2020-01-06 10:00:00+00:00,0.9,981.8,0.6,87.0,98.0,0.0,6.3,187.0,1.0,1.5,0.7,0.9
2020-01-06 10:10:00+00:00,1.0,981.7,0.7,105.0,97.0,0.0,6.4,179.0,1.0,1.9,1.0,1.0
2020-01-06 10:20:00+00:00,1.0,981.7,0.6,120.0,97.0,0.0,6.4,176.0,2.0,3.0,1.9,0.1
2020-01-06 10:30:00+00:00,1.0,981.6,0.5,117.0,97.0,0.0,6.4,25.0,1.0,2.0,1.2,1.0
2020-01-06 10:40:00+00:00,1.2,981.4,0.7,139.0,97.0,0.0,6.4,60.0,1.0,2.1,0.9,1.2
2020-01-06 10:50:00+00:00,1.4,981.2,0.8,153.0,96.0,0.0,6.4,147.0,0.0,1.2,0.1,1.4
2020-01-06 11:00:00+00:00,1.6,981.0,0.9,161.0,95.0,0.0,6.4,148.0,1.0,1.9,1.2,1.6
2020-01-06 11:10:00+00:00,1.6,980.9,0.8,182.0,95.0,0.0,6.4,29.0,1.0,2.2,0.9,1.6
2020-01-06 11:20:00+00:00,1.6,980.8,0.8,213.0,94.0,0.0,6.4,64.0,1.0,2.3,1.5,1.6
2020-01-06 11:30:00+00:00,2.5,980.7,1.4,319.0,93.0,0.0,6.4,174.0,1.0,1.9,1.1,2.5
2020-01-06 11:40:00+00:00,3.4,980.5,1.8,353.0,89.0,0.0,6.4,153.0,1.0,1.6,1.1,3.4
2020-01-06 11:50:00+00:00,3.8,980.3,1.5,352.0,85.0,0.0,6.5,145.0,1.0,1.7,1.3,3.8
2020-01-06 12:00:00+00:00,3.8,980.1,1.5,350.0,85.0,0.0,6.5,134.0,1.0,1.6,1.1,3.8
2020-01-06 12:10:00+00:00,5.0,980.0,2.0,347.0,81.0,0.0,6.5,113.0,1.0,1.3,0.9,5.0
2020-01-06 12:20:00+00:00,5.9,979.8,2.1,345.0,76.0,0.0,6.5,124.0,1.0,1.5,1.0,5.9
2020-01-06 12:30:00+00:00,6.5,979.7,2.0,338.0,73.0,0.0,6.5,133.0,1.0,1.5,1.1,6.5
2020-01-06 12:40:00+00:00,5.9,979.5,1.3,329.0,72.0,0.0,6.5,134.0,1.0,1.6,1.2,5.9
